px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-18.538	9.44263	4.952	0.346801	-0.328277	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429	0
-18.273	9.47189	4.9858	0.289985	-0.397185	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514	0
-17.9837	9.60033	5.08909	0.286347	-0.377547	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691	0
-17.7388	9.69218	5.07948	0.286604	-0.339572	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964	0
-17.4647	9.80035	5.14236	0.281031	-0.325782	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338	0
-17.2171	9.87663	5.15003	0.266267	-0.325816	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818	0
-16.9459	10.0003	5.2152	0.270137	-0.302455	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408	0
-16.6911	10.0671	5.21959	0.253919	-0.304225	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113	0
-16.443	10.1747	5.24045	0.256112	-0.284822	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937	0
-16.1861	10.2426	5.25284	0.239928	-0.29149	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883	0
-15.9494	10.2682	5.20855	0.213564	-0.304969	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956	0
-15.7011	10.3347	5.19717	0.208459	-0.286506	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159	0
-15.4779	10.3292	5.12499	0.174394	-0.309188	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957	0
-15.1842	10.3507	5.20141	0.134389	-0.357355	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692	0
-14.9236	10.4059	5.2167	0.125129	-0.347544	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828	0
-14.6784	10.4441	5.15984	0.127752	-0.299638	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394	0
-14.4339	10.4104	5.11459	0.0877703	-0.328478	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418	0
-14.1734	10.4364	5.11841	0.075703	-0.319652	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926	0
-13.8704	10.5852	5.23689	0.110746	-0.259619	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944	0
-13.614	10.6493	5.21488	0.126332	-0.205991	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496	0
-13.3629	10.648	5.19169	0.103126	-0.220855	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603	0
-13.0994	10.6743	5.2022	0.0910382	-0.223866	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288	0
-12.8441	10.7681	5.22472	0.10832	-0.191707	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857	0
-12.5786	10.8204	5.2335	0.112723	-0.169476	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467	0
-12.3424	10.787	5.17824	0.0805371	-0.196217	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997	0
-12.0842	10.826	5.1705	0.085209	-0.169331	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177	0
-11.8372	10.8895	5.17162	0.0935344	-0.150631	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022	0
-11.5604	10.9104	5.19803	0.084527	-0.152493	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546	0
-11.3302	10.9248	5.15638	0.074807	-0.154939	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761	0
-11.0667	10.856	5.19591	0.00258309	-0.274211	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681	0
-10.7772	10.8272	5.22843	-0.0221272	-0.286148	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317	0
-10.5216	10.8236	5.21931	-0.0337326	-0.281407	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679	0
-10.2875	10.8181	5.1839	-0.0460392	-0.279834	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776	0
-10.0373	10.8749	5.13477	-0.0095448	-0.18701	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618	0
-9.7775	10.9207	5.15162	0.000648963	-0.164742	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212	0
-9.5443	10.9031	5.10949	-0.0125611	-0.167427	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664	0
-9.28461	10.9279	5.12258	-0.00948958	-0.154555	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865	0
-9.03722	10.9097	5.09907	-0.0190061	-0.150072	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787	0
-8.77429	10.9396	5.11862	-0.0124829	-0.134434	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248	0
-8.53266	10.8981	5.08871	-0.0331709	-0.148438	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992	0
-8.36154	10.8212	4.95688	-0.0686504	-0.179631	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359	0
-8.10916	10.835	4.95417	-0.0571587	-0.144533	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617	0
-7.78126	10.8763	5.07953	-0.039922	-0.116825	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791	0
-7.51845	10.8778	5.07902	-0.0310658	-0.085643	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029	0
-7.24507	10.8642	5.10636	-0.0367846	-0.0872072	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692	0
-7.00458	10.8992	5.06841	-0.00779234	-0.025054	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15	0
